Fp1,Fp2,F3,F4,C3,C4,P3,P4,O1,O2,F7,F8,T7,T8,P7,P8,Fz,Cz,Pz,AFz,Cpz,POz,TimeStamp,Event,EventTime,EventFile
-595.9199,-894.5839,-410.3333,-1000.3076,52072.9922,51289.8516,65865.4688,43332.1836,910.7441,3353.5662,284.2248,2662.5173,66419.7969,53674.7852,47697.7031,44592.7344,2823.6733,4099.8911,3596.1274,32833.1016,42309.0586,44431.7344,111.967041,NaN,NaN,NaN
3515.6165,3235.0796,3406.2046,3004.6555,52062.5977,51076.2148,65999.3594,41822.7500,3217.9583,2976.5593,3760.5469,3430.6350,66644.8750,53659.5195,47818.2695,42981.4883,3553.4802,2123.9075,3335.5061,33265.4531,41374.4414,44575.3672,111.971039,NaN,NaN,NaN
3496.1033,3248.0884,3242.5452,3103.1819,52044.5156,51115.7344,66019.1172,41771.1602,3230.9446,3026.8062,3657.0581,3443.9565,66647.9844,53678.7422,47830.5625,42962.8008,3534.8835,1545.7125,3332.1309,33289.3008,41353.5625,44581.6250,111.975037,NaN,NaN,NaN
-660.0470,-885.5761,-856.5412,-808.1049,52029.8086,51345.2852,65888.0703,43236.3398,806.7639,3414.4077,-122.1970,2595.9985,66415.7266,53700.9805,47708.9922,44554.9609,2663.6797,3894.1431,3589.5559,32874.6992,42266.6797,44440.8320,111.979034,NaN,NaN,NaN
-3213.0854,-3254.1008,-3240.3098,-3317.4905,52047.2852,51448.5938,65802.3516,44134.0547,-2392.6870,3612.3994,-3054.7905,825.5393,66286.6250,53702.3203,47635.3867,45499.1211,971.4962,4724.3540,3743.2019,32613.5195,42810.4492,44355.7852,111.983032,NaN,NaN,NaN
-544.6226,-858.4858,-343.4345,-944.9423,52077.8398,51296.0430,65869.3359,43343.9648,843.9572,3367.9832,276.2228,2566.7402,66422.2969,53678.3828,47701.5508,44606.0117,2765.0896,4103.2886,3596.9768,32829.3242,42312.5430,44430.0352,111.987030,NaN,NaN,NaN
3528.6250,3246.5461,3421.2473,3013.6409,52066.4414,51080.1953,66002.4844,41831.8242,3226.2061,2984.8518,3767.6323,3427.2600,66647.5313,53662.7578,47821.1758,42991.2109,3549.4568,2240.7400,3338.0764,33265.2070,41379.8047,44576.9531,111.991028,NaN,NaN,NaN
3450.6621,3208.4810,3200.9709,3063.1052,52037.5430,51108.3789,66013.6641,41760.4102,3218.7183,3006.2649,3636.8523,3438.7488,66643.9141,53674.0039,47825.1992,42950.5078,3538.5046,1655.6831,3333.2261,33292.2305,41353.2070,44584.6875,111.995026,NaN,NaN,NaN
-793.3081,-998.2289,-976.4583,-917.0474,52035.3047,51349.8672,65894.0781,43234.5742,789.2624,3421.4485,-152.5506,2572.0823,66421.5156,53705.5859,47714.6914,44552.9688,2589.8518,3885.3589,3589.1982,32878.4297,42264.6875,44443.8711,112.000000,NaN,NaN,NaN
-3241.9417,-3275.9387,-3272.8987,-3343.2397,52054.6172,51455.8164,65809.6797,44141.0273,-2421.9456,3627.4644,-3065.1394,820.8901,66292.9063,53708.5352,47642.1367,45506.6758,896.9978,4727.3491,3742.5537,32615.5293,42812.9336,44358.2852,112.003998,NaN,NaN,NaN
-655.8225,-938.4603,-469.1855,-1054.3094,52073.5742,51293.6289,65865.5156,43347.6992,800.4160,3355.8684,195.7119,2618.7749,66418.4063,53675.9023,47697.8164,44609.4531,2827.1379,4113.9053,3600.2847,32829.4141,42319.9414,44432.2031,112.007996,NaN,NaN,NaN
3498.2715,3220.7297,3393.4641,2989.1211,52067.1133,51081.4453,66002.5547,41837.7695,3212.5266,2988.1152,3748.3650,3431.4844,66646.7344,53662.7578,47821.1758,42997.5781,3551.9827,2208.0840,3337.6965,33261.7422,41382.0625,44575.3008,112.011993,NaN,NaN,NaN
3475.5620,3232.7773,3227.3235,3092.5872,52039.3750,51108.7383,66015.2734,41756.8125,3232.3528,3014.2444,3658.0864,3440.0005,66645.0078,53674.0703,47826.3828,42947.1992,3535.2634,1532.9720,3328.2639,33288.6094,41345.8984,44580.8672,112.015991,NaN,NaN,NaN
-710.9196,-922.2330,-891.1640,-818.0962,52024.6016,51338.5586,65885.0313,43217.1875,869.8851,3400.2813,-104.4944,2613.2317,66413.5313,53696.5547,47705.4375,44533.9492,2688.9819,3874.9207,3585.5327,32876.2617,42256.5508,44441.0781,112.019989,NaN,NaN,NaN
-3222.9426,-3259.6665,-3256.2915,-3323.0562,52049.2539,51451.0078,65804.8281,44135.9531,-2392.3518,3619.9543,-3076.1812,805.7580,66287.5391,53703.4844,47636.9766,45501.1992,912.2864,4722.2754,3738.7539,32611.0605,42808.8203,44354.4219,112.023987,NaN,NaN,NaN
-574.0375,-864.4760,-409.6404,-966.3106,52075.7617,51296.1563,65866.7422,43356.8828,761.6133,3366.5078,158.8762,2573.4456,66418.1641,53676.8398,47698.3750,44619.1992,2780.8474,4116.5205,3599.6589,32825.0547,42322.7148,44429.8359,112.027985,NaN,NaN,NaN
3512.2190,3234.0291,3403.3882,3006.3989,52061.6602,51076.5938,65997.3906,41838.1289,3208.8833,2976.0898,3741.1902,3421.3591,66641.4766,53658.5117,47815.8320,42996.8203,3549.0322,2270.4678,3339.6411,33260.1758,41385.9961,44575.5469,112.031982,NaN,NaN,NaN
3472.3433,3231.2126,3221.9146,3081.2549,52039.7539,51108.2695,66016.3906,41753.0352,3220.4617,3009.8411,3645.9048,3440.8499,66646.4844,53674.7617,47827.4570,42942.3281,3538.5715,1528.2111,3330.3428,33292.4297,41346.2539,44584.5547,112.035980,NaN,NaN,NaN
-732.0643,-935.8675,-920.7354,-879.9211,52032.1563,51344.4375,65892.8516,43216.9844,838.7939,3411.5913,-162.3184,2656.2366,66421.0234,53702.6797,47712.8359,44533.5234,2723.0906,3835.7605,3586.9185,32880.9141,42255.3008,44445.1250,112.039978,NaN,NaN,NaN
-3240.0640,-3273.7034,-3273.7480,-3347.1064,52047.8438,51450.2266,65804.2031,44134.5234,-2376.9961,3613.4053,-3079.5786,812.4635,66287.4297,53703.4844,47636.4375,45499.5898,957.7946,4723.9741,3744.6099,32613.5410,42811.7031,44357.6602,112.043976,NaN,NaN,NaN
-751.2645,-1044.6311,-566.8849,-1158.5580,52076.8594,51299.0625,65867.5703,43365.8008,757.1429,3366.8208,132.0318,2594.3669,66418.3828,53678.4961,47699.2461,44628.7422,2806.1050,4123.9414,3603.4141,32824.4961,42329.5977,44431.3086,112.047974,NaN,NaN,NaN
3459.2229,3173.9922,3359.5564,2948.3066,52066.3984,51081.4922,66001.3047,41848.2305,3200.8591,2988.1152,3732.0483,3429.4504,66644.2031,53661.7539,47819.2773,43007.4375,3550.9097,2283.9905,3340.4011,33257.8516,41389.4180,44575.0078,112.051971,NaN,NaN,NaN
3479.1160,3237.1360,3230.2964,3091.6484,52034.7695,51102.4336,66012.3672,41743.8047,3221.4897,2999.2241,3656.7676,3432.1104,66642.7109,53670.1133,47823.0977,42931.7773,3532.6707,1605.6151,3328.0181,33291.1797,41341.5156,44583.3242,112.055969,NaN,NaN,NaN
-699.9225,-909.8948,-887.4760,-829.0038,52029.2266,51340.9063,65891.0156,43207.4414,810.2283,3405.1094,-116.7208,2566.5166,66419.3438,53699.8164,47710.7344,44522.8633,2607.5991,3853.6418,3584.2585,32880.5313,42249.3125,44444.1836,112.059967,NaN,NaN,NaN
-3242.6792,-3275.6926,-3277.0786,-3344.9160,52054.4375,51456.4844,65810.6641,44140.6914,-2386.4509,3627.4197,-3086.3735,799.7007,66293.0781,53708.9141,47642.3633,45506.3398,879.9658,4725.4937,3740.0278,32614.9258,42813.3789,44359.6953,112.063965,NaN,NaN,NaN
-3242.6792,-3275.6926,-3277.0786,-3344.9160,52054.4375,51456.4844,65810.6641,44140.6914,-2386.4509,3627.4197,-3086.3735,799.7007,66293.0781,53708.9141,47642.3633,45506.3398,879.9658,4725.4937,3740.0278,32614.9258,42813.3789,44359.6953,112.067963,NaN,NaN,NaN
-738.0322,-999.7488,-558.9501,-1120.1353,52074.7344,51298.3906,65865.5781,43371.3906,731.9749,3363.8479,102.7063,2598.6360,66416.0859,53677.4453,47697.2109,44634.6680,2797.6113,4129.0376,3604.1069,32822.9336,42335.1641,44432.0938,112.071960,NaN,NaN,NaN
3467.7390,3194.8911,3365.5916,2962.3438,52066.3984,51082.5859,66000.8125,41854.2656,3200.8591,2986.8188,3724.7617,3428.8916,66643.8438,53662.3125,47819.1211,43013.8281,3553.1672,2197.8469,3342.9939,33257.1367,41395.0039,44576.3281,112.075958,NaN,NaN,NaN
3501.5793,3260.2478,3251.1953,3112.7710,52040.5820,51106.7930,66017.9063,41745.1445,3233.7385,3010.6233,3674.1572,3439.7322,66648.1797,53674.6484,47828.3281,42933.3203,3537.3423,1480.8701,3328.2417,33292.6758,41340.0195,44584.7539,112.079956,NaN,NaN,NaN
3501.5793,3260.2478,3251.1953,3112.7710,52040.5820,51106.7930,66017.9063,41745.1445,3233.7385,3010.6233,3674.1572,3439.7322,66648.1797,53674.6484,47828.3281,42933.3203,3537.3423,1480.8701,3328.2417,33292.6758,41340.0195,44584.7539,112.083954,NaN,NaN,NaN
-650.1005,-858.9105,-836.7151,-773.7503,52028.3320,51339.0273,65891.1719,43199.2578,876.5460,3399.4319,-62.2273,2618.9539,66420.5313,53699.8164,47711.0039,44514.1914,2703.1753,3818.1694,3585.1079,32883.9063,42246.6289,44446.9336,112.087952,NaN,NaN,NaN
-3250.6812,-3283.7842,-3286.0862,-3352.0686,52053.2305,51456.2383,65809.9453,44139.0625,-2416.9387,3624.5811,-3083.8477,711.1431,66292.4297,53708.3555,47641.9375,45504.9766,796.4821,4724.0635,3746.5098,32614.5684,42812.9531,44359.6953,112.091949,NaN,NaN,NaN
-832.5354,-1103.1703,-652.9168,-1195.0360,52078.0000,51302.0586,65867.4844,43381.4922,682.6669,3378.5554,80.0416,2540.8569,66416.0156,53678.4727,47698.4180,44645.6172,2668.4629,4134.0444,3603.6152,32816.1133,42335.5430,44427.0195,112.095947,NaN,NaN,NaN
-832.5354,-1103.1703,-652.9168,-1195.0360,52078.0000,51302.0586,65867.4844,43381.4922,682.6669,3378.5554,80.0416,2540.8569,66416.0156,53678.4727,47698.4180,44645.6172,2668.4629,4134.0444,3603.6152,32816.1133,42335.5430,44427.0195,112.099945,NaN,NaN,NaN
3428.4221,3151.9087,3331.3040,2940.2153,52061.6367,51078.2031,65995.8281,41854.8906,3185.9951,2980.3591,3710.7917,3427.8186,66637.7266,53657.1719,47813.4648,43013.6719,3551.3345,2264.7456,3340.8704,33251.6172,41394.7578,44572.4180,112.103943,NaN,NaN,NaN
3530.5027,3284.9910,3274.6646,3132.3286,52039.8203,51105.8750,66017.7969,41739.9375,3238.0525,3005.7507,3693.5811,3437.3853,66647.8047,53673.5547,47828.1719,42927.0391,3534.0117,1559.7717,3327.6829,33293.3906,41336.9336,44585.2695,112.107941,NaN,NaN,NaN
-546.1649,-766.2849,-748.6046,-689.0372,52038.2773,51347.1836,65900.8984,43201.2031,929.8325,3417.3804,26.9115,2638.8916,66429.4453,53707.2148,47720.4375,44516.0000,2676.2861,3837.4143,3586.4490,32887.9766,42244.5508,44450.1094,112.111938,NaN,NaN,NaN
-3229.2012,-3262.9299,-3263.7122,-3330.7004,52051.1094,51453.9609,65808.5391,44137.1602,-2347.9612,3619.7979,-3065.8323,822.5442,66290.6641,53706.8594,47640.0352,45502.3594,947.3339,4724.8906,3747.4487,32615.0840,42813.9375,44360.8594,112.115936,NaN,NaN,NaN
-783.9650,-1057.5504,-590.8907,-1178.4286,52076.7227,51302.7930,65866.4297,43387.9961,719.6815,3373.4370,82.0756,2567.8577,66415.2109,53679.0078,47697.9063,44652.7266,2772.0410,4141.1299,3607.8621,32816.8984,42343.7227,44430.0156,112.119934,NaN,NaN,NaN
3450.3940,3170.0583,3354.9744,2937.3992,52070.1289,51086.7656,66002.8438,41868.3711,3201.6414,2999.7158,3719.3525,3432.4678,66644.2031,53664.0313,47820.7734,43028.6055,3550.9768,2256.0061,3342.9939,33250.7461,41399.7227,44573.2891,112.123932,NaN,NaN,NaN
3518.8350,3277.7937,3268.5625,3128.1042,52037.1172,51101.5859,66015.6094,41732.6719,3240.3547,2999.4700,3688.8647,3436.8264,66646.3281,53671.1875,47825.8008,42919.1016,3537.7000,1626.7375,3326.4089,33293.6836,41334.0273,44585.5586,112.127930,NaN,NaN,NaN
-588.7449,-802.0476,-775.8290,-709.5784,52029.2695,51337.8633,65893.5859,43185.8711,906.3856,3399.2532,5.7220,2566.3826,66422.9453,53699.7500,47712.9492,44499.3281,2614.4834,3835.8499,3579.4307,32885.6719,42236.9961,44447.3594,112.131927,NaN,NaN,NaN
-3246.4790,-3281.0571,-3282.0854,-3346.8606,52056.7422,51459.7695,65813.6172,44142.1445,-2439.4246,3636.9863,-3077.7903,674.4415,66294.7344,53710.6367,47644.9336,45508.6211,687.0703,4721.9399,3736.7197,32611.7305,42811.0547,44357.9961,112.135925,NaN,NaN,NaN
-792.1234,-1069.3074,-610.6273,-1179.4121,52077.6641,51304.3164,65866.7031,43396.2695,716.5522,3378.3767,94.5479,2546.2212,66414.5156,53679.5664,47697.7734,44661.4219,2669.7593,4149.7798,3609.1360,32814.3711,42348.2617,44429.4336,112.139923,NaN,NaN,NaN
3442.2356,3161.6318,3346.6594,2934.9626,52066.3516,51084.0625,65999.3984,41871.2070,3200.4121,2987.3552,3716.2681,3432.2891,66641.0313,53661.9531,47817.4414,43030.5469,3555.8047,2279.9673,3347.8218,33252.1094,41407.1211,44576.6172,112.143921,NaN,NaN,NaN
3560.0068,3314.6519,3303.0959,3157.9661,52044.7148,51108.2461,66023.0078,41735.3555,3252.3574,3013.0374,3717.7432,3444.9177,66652.9219,53676.8867,47832.7969,42921.8750,3539.4880,1542.7844,3327.0347,33295.4922,41332.1523,44587.1250,112.147919,NaN,NaN,NaN
-467.3526,-690.2665,-672.9886,-611.1414,52032.0430,51338.8945,65896.9219,43180.3945,992.4621,3403.0977,115.6256,2673.3132,66425.3594,53700.9141,47715.2266,44492.7344,2749.5327,3829.4126,3581.1741,32887.5508,42231.9648,44448.2070,112.151917,NaN,NaN,NaN
-730.9467,-1020.9382,-562.7946,-1116.2014,52081.5313,51309.4570,65869.7578,43407.3320,657.6330,3387.6750,29.8396,2518.1250,66416.1250,53682.5859,47700.5664,44673.2695,2733.2158,4155.0327,3612.0195,32812.2266,42353.5820,44429.5430,112.155914,NaN,NaN,NaN
3524.4675,3286.1980,3273.8152,3128.3723,52035.0391,51097.8750,66014.3750,41721.8984,3234.7666,2991.7585,3686.8977,3436.6699,66645.4766,53668.8594,47824.3477,42906.9883,3538.3035,1608.4762,3323.6597,33293.8398,41327.5898,44585.7148,112.159912,NaN,NaN,NaN
-582.0618,-786.2003,-776.0078,-722.0507,52031.7070,51337.5742,65896.9844,43172.6602,963.4719,3401.8906,19.0660,2666.0266,66426.5000,53700.6211,47715.7852,44485.1094,2693.0276,3823.2434,3575.0720,32887.4844,42226.1992,44447.5820,112.163910,NaN,NaN,NaN
-3240.0193,-3272.1611,-3275.9163,-3340.4458,52051.8008,51455.2344,65809.5938,44136.4688,-2406.1875,3627.9116,-3074.5271,798.2702,66290.1094,53706.4336,47640.3281,45502.4063,860.0504,4718.6987,3735.1775,32609.4961,42808.7070,44356.8125,112.167908,NaN,NaN,NaN
-835.7094,-1099.4152,-641.6292,-1202.4791,52069.0586,51298.5273,65857.6484,43402.9297,637.9858,3368.4971,2.7046,2536.7441,66403.7891,53671.6328,47688.2930,44668.1953,2744.8611,4155.4795,3606.4092,32803.7109,42352.2617,44423.1055,112.171906,NaN,NaN,NaN
3421.7390,3143.9067,3333.6731,2921.7751,52064.4531,51082.7656,65996.1641,41880.0586,3187.7610,2992.0269,3695.5925,3424.2649,66635.9141,53658.2891,47813.5742,43039.6250,3546.1489,2331.5999,3343.8208,33241.5820,41408.0117,44569.7344,112.175903,NaN,NaN,NaN
-529.3563,-741.8320,-721.8272,-651.2404,52026.4336,51331.5391,65893.1172,43161.2383,1011.4611,3386.9373,85.4731,2666.9431,66423.5469,53696.7344,47711.7422,44472.1016,2747.2751,3820.2036,3577.0391,32889.5625,42223.0938,44449.1484,112.179901,NaN,NaN,NaN
-3232.4868,-3265.6121,-3274.7986,-3330.2310,52050.6406,51454.5195,65809.1016,44135.5508,-2386.5181,3622.1223,-3087.7593,767.6259,66289.8203,53706.2344,47639.8125,45501.1758,868.7452,4718.8105,3742.0171,32610.6348,42810.5195,44358.5781,112.183899,NaN,NaN,NaN
-797.5996,-1058.2880,-653.7662,-1182.0049,52074.4883,51304.5820,65862.1172,43414.9297,559.5759,3381.1929,-93.2962,2499.1038,66407.5703,53676.4609,47692.7656,44681.6484,2712.7642,4161.4922,3608.0854,32802.6133,42358.0078,44423.9102,112.187897,NaN,NaN,NaN
3428.1987,3150.7019,3331.0803,2922.0435,52060.5195,51079.5898,65992.1797,41882.2734,3172.4724,2984.0024,3676.2808,3415.0559,66631.8438,53655.4063,47809.5742,43041.5000,3545.1431,2361.5959,3344.6033,33239.3008,41411.7031,44569.2422,112.191895,NaN,NaN,NaN
3537.1411,3298.0891,3288.1650,3139.5483,52036.0000,51096.8242,66015.8984,41714.0742,3236.3091,2994.1501,3698.0513,3435.9771,66646.6641,53668.4141,47825.2422,42898.2031,3535.5317,1463.6592,3319.5469,33292.5430,41319.5234,44583.9727,112.195892,NaN,NaN,NaN
-529.5575,-739.0380,-729.9185,-681.3259,52030.6328,51334.0664,65897.6563,43157.6406,992.0374,3395.5205,29.3031,2699.9341,66427.3516,53699.3477,47715.5625,44468.1445,2771.3257,3757.0598,3575.0273,32890.6133,42217.8828,44449.2148,112.199890,NaN,NaN,NaN
-3235.0349,-3267.7356,-3275.7151,-3338.1436,52045.4102,51449.5781,65804.6719,44130.2305,-2377.4656,3613.5618,-3088.5415,796.0126,66285.3906,53702.1211,47635.0313,45495.4336,934.8617,4716.1733,3742.4419,32608.8027,42808.5273,44357.0781,112.203888,NaN,NaN,NaN
-943.7130,-1230.4858,-765.6366,-1359.0308,52070.4648,51302.3047,65857.8047,43418.4844,566.1026,3376.7449,-84.9143,2505.9880,66402.7813,53673.1094,47688.5195,44685.6719,2722.0400,4162.3193,3607.6384,32797.8086,42360.1992,44420.8477,112.207886,NaN,NaN,NaN
3372.6323,3079.9138,3286.5781,2846.9192,52062.4180,51081.4219,65992.7656,41889.2695,3169.4548,2993.4348,3672.2351,3420.0627,66631.8672,53655.9883,47810.2461,43049.5469,3541.9468,2319.1946,3342.0327,33234.2266,41412.3047,44565.7578,112.211884,NaN,NaN,NaN
3554.7991,3315.9482,3305.5769,3157.8096,52033.1602,51093.0703,66013.6641,41707.5273,3239.9746,2986.4387,3708.0203,3432.0432,66645.1641,53666.1797,47823.0977,42890.8516,3534.1235,1513.7495,3318.6750,33293.0547,41316.9531,44584.3750,112.215881,NaN,NaN,NaN
-481.7918,-696.3015,-681.6611,-617.2657,52028.0195,51330.8672,65895.8438,43147.6484,915.6392,3389.0608,85.0484,2580.5759,66425.9844,53696.6875,47713.7305,44457.4609,2614.1704,3779.3223,3571.8533,32890.1875,42211.1133,44447.8711,112.219879,NaN,NaN,NaN
-3238.7676,-3272.0493,-3280.3867,-3337.6072,52049.9453,51453.8047,65808.7422,44133.4063,-2435.6919,3626.3691,-3087.1558,741.3179,66288.2109,53704.7148,47638.6719,45499.5000,787.9660,4713.2227,3737.5916,32606.0313,42805.2656,44354.3516,112.223877,NaN,NaN,NaN
-942.5060,-1206.9495,-769.2576,-1311.0862,52068.9219,51301.8125,65856.0391,43424.6094,557.1172,3374.5544,-103.9133,2505.2058,66400.5703,53672.2148,47686.6172,44692.1563,2702.8845,4171.2603,3608.7561,32795.8398,42365.4492,44420.9375,112.227875,NaN,NaN,NaN
3379.6060,3098.4658,3290.1990,2879.4409,52064.2305,51084.4414,65994.1719,41897.1797,3170.3713,2993.9937,3667.4963,3421.6497,66633.1641,53658.1992,47811.7891,43057.6406,3545.6794,2225.9207,3346.2349,33235.2109,41419.1445,44568.5039,112.231873,NaN,NaN,NaN
3572.9932,3332.0637,3319.3010,3170.5725,52043.8242,51102.2344,66023.8125,41713.2266,3257.0962,3005.5496,3730.0366,3443.2190,66654.8438,53674.7852,47832.9336,42897.1992,3539.1082,1359.1871,3321.2678,33297.3242,41317.7344,44588.2422,112.235870,NaN,NaN,NaN
-450.0747,-666.7748,-649.4969,-581.1230,52027.2148,51328.6992,65896.0938,43140.2969,1048.9896,3384.0093,154.2494,2681.8516,66426.8984,53696.7344,47714.0430,44449.2578,2768.0176,3744.9006,3573.3733,32894.1016,42209.4336,44451.1797,112.239868,NaN,NaN,NaN
-3236.5325,-3269.9482,-3275.0444,-3334.0754,52047.5117,51452.3516,65807.2891,44131.2148,-2424.2925,3620.1108,-3060.4678,713.7135,66287.0703,53703.9531,47637.5781,45497.0859,812.4635,4714.2061,3742.8218,32607.8633,42807.2539,44356.7891,112.243866,NaN,NaN,NaN
3354.5498,3060.2666,3277.8833,2825.7969,52063.9375,51084.3945,65993.6094,41903.3516,3172.0476,2993.3901,3674.4924,3422.0295,66632.0000,53658.1563,47810.9375,43063.4492,3544.0254,2364.8145,3349.4312,33234.5859,41424.6875,44569.5352,112.247864,NaN,NaN,NaN
3574.3345,3325.8723,3315.9036,3161.4753,52038.1211,51096.3984,66019.0234,41703.9727,3262.4829,2991.3115,3744.9900,3437.7205,66650.8438,53670.2930,47828.3516,42886.8047,3538.2139,1536.7494,3320.2622,33297.5273,41314.6289,44588.2656,112.251862,NaN,NaN,NaN
-392.9437,-629.8945,-605.4193,-542.2533,52036.4453,51336.6563,65905.1406,43140.8320,1074.7166,3402.2930,255.8157,2636.3882,66435.5547,53703.7070,47722.8281,44450.3555,2666.2053,3769.8674,3572.8591,32896.4023,42205.0781,44452.3438,112.255859,NaN,NaN,NaN
-3221.6462,-3255.6208,-3259.9795,-3316.7083,52047.4414,51452.0391,65807.3359,44130.2539,-2401.4043,3621.1389,-3057.6292,783.1604,66286.6406,53703.4375,47637.0195,45496.0586,868.6782,4712.7085,3741.5254,32606.6797,42805.7344,44355.8516,112.259857,NaN,NaN,NaN
-984.6837,-1250.1777,-776.5667,-1358.6954,52069.5508,51304.8750,65855.9063,43439.9219,536.9113,3380.0530,-117.7266,2482.8318,66398.8516,53673.0859,47686.3047,44708.4063,2692.2898,4183.6875,3613.8745,32791.4609,42374.9492,44420.2031,112.263855,NaN,NaN,NaN
3363.8479,3079.0869,3287.9192,2854.5188,52069.5039,51090.2539,65997.7266,41914.2148,3174.8193,3007.3154,3665.8872,3427.0142,66635.0391,53661.7305,47814.9844,43075.3398,3547.2664,2279.9895,3349.8110,33231.4336,41427.4141,44567.9922,112.267853,NaN,NaN,NaN
3587.2537,3346.8831,3335.3718,3181.7036,52041.4102,51098.0742,66022.2266,41703.1250,3257.7444,2996.2290,3739.4243,3441.3416,66653.6406,53672.1016,47830.9219,42885.3281,3540.7173,1491.3307,3320.5750,33298.5781,41312.7500,44589.1563,112.271851,NaN,NaN,NaN
-407.5617,-624.4630,-605.4417,-539.5934,52027.1719,51326.7773,65897.7891,43125.2305,1074.0907,3378.6226,198.4835,2680.7788,66429.0469,53696.1523,47715.2266,44432.3164,2760.5520,3773.3096,3569.4395,32897.6758,42200.1133,44452.7695,112.275848,NaN,NaN,NaN
-3240.2429,-3273.1670,-3277.7043,-3335.9084,52054.9102,51459.6602,65814.8672,44136.8242,-2421.8337,3632.4712,-3062.9487,723.8835,66294.0234,53710.5469,47644.5508,45503.2109,776.1420,4715.9946,3735.7363,32611.5078,42810.0469,44360.8359,112.279846,NaN,NaN,NaN
-1006.3873,-1270.9425,-783.8980,-1385.7188,52078.8242,51315.0195,65864.0156,43456.4375,483.1329,3398.1133,-66.8988,2384.4392,66406.0469,53681.3789,47694.3086,44726.3750,2514.5935,4194.9751,3618.5015,32793.6055,42384.3359,44424.0469,112.283844,NaN,NaN,NaN
3350.6604,3066.3462,3282.4429,2842.0688,52065.4570,51087.2109,65993.9922,41917.1406,3172.5842,2994.9324,3666.9153,3422.3872,66631.6875,53659.6094,47811.2305,43077.4883,3545.8806,2380.9077,3354.2144,33232.7070,41434.9023,44570.9180,112.287842,NaN,NaN,NaN
3587.2537,3338.6577,3331.3486,3175.8699,52044.0898,51099.7969,66025.0625,41701.4453,3272.5188,2998.8440,3760.3232,3444.6272,66657.0156,53674.5625,47833.9375,42883.5430,3542.4607,1458.5630,3320.8879,33300.8789,41311.5664,44591.0117,112.291840,NaN,NaN,NaN
-365.3616,-608.7050,-568.2037,-483.6694,52033.0703,51330.6680,65903.5156,43123.1055,1202.9261,3389.7761,324.1897,2727.9856,66435.1719,53700.7813,47720.9492,44430.6406,2809.7708,3759.6526,3570.9817,32900.0234,42196.2695,44454.1328,112.295837,NaN,NaN,NaN
-3213.8679,-3247.4177,-3258.3701,-3300.5703,52045.3633,51450.5391,65806.3047,44127.3945,-2361.9312,3614.4111,-3054.0527,844.4265,66285.5234,53702.5469,47635.7891,45492.6836,984.7284,4712.6416,3743.5593,32608.4902,42806.8516,44358.0625,112.299835,NaN,NaN,NaN
-989.3776,-1220.3828,-849.5004,-1347.2513,52077.4180,51314.7070,65862.2266,43462.4063,406.1312,3396.5933,-249.4902,2467.1855,66403.4297,53680.0820,47692.2266,44732.4102,2685.4280,4200.2505,3620.5801,32790.8555,42388.3594,44422.9961,112.303833,NaN,NaN,NaN
